8,hsp,90,10083,"com.android.managedprovisioning"
8,hsp,91,10039,"com.google.android.email"
8,hsp,92,10040,"com.google.android.exchange"
8,hsp,93,10044,"com.google.android.gm"
8,hsp,94,10063,"com.google.android.music:main"
8,hsp,95,10007,"com.google.android.gms.drive"
8,hsp,96,1000,"com.android.keychain"
8,hsp,97,10037,"com.android.documentsui"
8,hsp,98,10070,"AsyncService"
8,hsp,99,10006,"com.android.externalstorage"
8,hsp,100,10464,"org.chromium.mojo.tests"
8,hsp,101,10465,"org.chromium.mojo.tests"
8,hsp,102,10017,"*walarm*:com.android.vending/com.google.android.finsky.services.ContentSyncService"
8,hsp,103,10466,"org.chromium.mojo.tests"
8,hsp,104,10467,"org.chromium.mojo.tests"
8,hsp,105,10468,"org.chromium.mojo.tests"
8,hsp,106,10469,"org.chromium.mojo.tests"
8,hsp,107,10470,"org.chromium.mojo.tests"
8,hsp,108,10472,"org.chromium.mojo.tests"
8,hsp,109,10012,"*walarm*:com.android.internal.policy.impl.PhoneWindowManager.DELAYED_KEYGUARD"
8,hsp,110,10022,"com.google.android.googlequicksearchbox"
8,hsp,111,10189,"com.google.android.apps.chrome:sandboxed_process0"
8,hsp,112,10076,"com.google.android.videos"
8,hsp,113,10189,"com.google.android.apps.chrome:sandboxed_process1"
8,hsp,114,10050,"com.google.android.tts"
8,hsp,115,10189,"com.google.android.apps.chrome:sandboxed_process2"
8,h,0:RESET:TIME:1405614876120
8,h,0,Bl=100,Bs=d,Bh=g,Bp=n,Bt=272,Bv=4301,+r,Pss=4,+Wr,+W,Wss=2,Wsp=compl,Epr=0
8,h,0,Epr=1
8,h,0,Epr=2
8,h,0,Epr=3
8,h,0,Epr=4
8,h,0,Epr=5
8,h,0,Epr=6
8,h,0,Epr=7
8,h,0,Epr=8
8,h,0,Epr=9
8,h,0,Epr=10
8,h,0,Epr=11
8,h,0,Epr=12
8,h,0,Epr=13
8,h,0,Epr=14
8,h,0,Epr=15
8,h,0,Epr=16
8,h,0,Epr=17
8,h,0,Epr=18
8,h,0,Epr=19
8,h,0,Epr=20
8,h,0,Epr=21
8,h,0,Epr=22
8,h,0,-r,Epr=23
8,h,33883,Bv=4279,+r,+w=24
8,h,4,-w,+S
8,h,1,+w=25,+Epr=26
8,h,364,+Epr=27
8,h,15,-Epr=7
8,h,201,-Epr=23
8,h,3,-Epr=18
8,h,2539,Wss=1
8,h,7912,-w,-S
8,h,4100,-r
8,h,597846,+r,+w=29,+g
8,h,588,-w
8,h,19,+w=30
8,h,23478,Bl=98,Bt=250
8,h,35015,-g
8,h,846,Bv=4304,-w
8,h,1469,-r
8,h,298589,+r,+w=31,+Etp=6
8,h,86,+S,-Etp=6
8,h,133,Pss=3,+Etp=6
8,h,3195,Wss=2
8,h,6758,-Etp=6
8,h,0,+Etp=2
8,h,180,-S,-Etp=2
8,h,2931,-r,-w
8,h,526710,+r,+w=29,+g
8,h,114,-w
8,h,58831,+w=32,-g
8,h,553,-w
8,h,1942,-r
8,h,599563,+r,+w=31,+Etp=6
8,h,78,+g,+S,-Etp=6
8,h,157,Pss=2,+Etp=6
8,h,6959,Bv=4274
8,h,3066,-Etp=6
8,h,0,+Etp=2
8,h,80,-S,-Etp=2
8,h,2974,-w
8,h,44628,+w=32,-g
8,h,465,-w
8,h,615,+w=33
8,h,11,-w
8,h,1013,Bv=4296,-r
8,h,125956,+r,+w=28
8,h,116,-w
8,h,1142,-r
8,h,1012783,+r,+w=34,+Etp=6
8,h,201,+g,+S,-Etp=6
8,h,118,Pss=3,+Etp=6
8,h,3140,Wss=1
8,h,2098,Bv=4262
8,h,4738,-Etp=6
8,h,0,+Etp=2
8,h,181,-S,-Etp=2
8,h,2961,-w
8,h,16975,Bv=4290
8,h,27488,+w=32,-g
8,h,156,-w
8,h,2417,-r
8,h,633481,+r,+w=29,+g
8,h,124,-w
8,h,14223,-r
8,h,667,+r,+w=35,-g
8,h,609,-w
8,h,23,+w=30
8,h,60054,-r,-w
8,h,70303,+r,+w=28
8,h,111,-r,-w
8,h,300886,+r,+w=36
8,h,111,-r,-w
8,h,59891,+r,+w=31,+Etp=6
8,h,66,+S,-Etp=6
8,h,203,+Etp=6
8,h,9971,-Etp=6
8,h,0,+Etp=2
8,h,123,-S,-Etp=2
8,h,2973,-r,-w
8,h,245662,+r,+w=29,+g
8,h,105,-w
8,h,37494,-r
8,h,348,+r,+w=32,-g
8,h,172,-w
8,h,2223,-r
8,h,238663,+r,+w=28
8,h,121,-r,-w
8,h,366875,+r,+w=29,+g
8,h,112,-w
8,h,30421,Bt=240
8,h,21411,+w=32,-g
8,h,148,-w
8,h,1846,-r
8,h,241109,+r,+w=34,+Epr=23
8,h,167,+Etp=6
8,h,171,-Etp=6
8,h,36,+S,-Epr=8
8,h,50,+Etp=6
8,h,243,Bv=4242,Pss=2
8,h,9740,-Etp=6
8,h,1,+Etp=2
8,h,139,-S,-Etp=2
8,h,2929,-r,-w
8,h,44502,+r,+w=28
8,h,111,-r,-w
8,h,186863,+r,+w=28
8,h,111,-r,-w
8,h,955889,+r,+w=33,+Etp=6
8,h,90,+g,+S,-Etp=6
8,h,151,Pss=3,+Etp=6
8,h,9951,-Etp=6
8,h,0,+Etp=2
8,h,120,-S,-Etp=2
8,h,2973,-w
8,h,16630,Bv=4282
8,h,26029,+w=32,-g
8,h,188,-w
8,h,2366,-r
8,h,505502,+r,+w=37
8,h,589,-w
8,h,357,+w=30
8,h,60058,-r,-w
8,h,211999,+r,+w=34,+g
8,h,290,-w
8,h,58658,+w=29,-g
8,h,131,-w
8,h,1455,-r
8,h,2509,+r,+w=36
8,h,7,-w
8,h,18,+w=38
8,h,4,-w
8,h,1,+w=39
8,h,2,-r,-w
8,h,299989,+r,+w=31,+Etp=6
8,h,142,+S,-Etp=6
8,h,125,+Etp=6
8,h,10044,-Etp=6
8,h,0,+Etp=2
8,h,115,-S,-Etp=2
8,h,2970,-r,-w
8,h,524540,+r,+w=29,+g
8,h,126,-w
8,h,57817,+w=32,-g
8,h,165,-w
8,h,1769,-r
8,h,2196,+r,+w=36
8,h,26,-w
8,h,33,+w=38
8,h,5,-w
8,h,1,+w=39
8,h,11,-r,-w
8,h,597849,+r,+w=40,+g
8,h,114,-w
8,h,2052,+w=31,+Etp=6
8,h,128,+S,-Etp=6
8,h,113,+Etp=6
8,h,10022,-Etp=6
8,h,0,+Etp=2
8,h,119,-S,-Etp=2
8,h,2973,-w
8,h,42425,+w=32,-g
8,h,551,-w
8,h,1533,+w=33
8,h,10,-r,-w
8,h,242962,+r,+w=34
8,h,320,-r,-w
8,h,492679,+r,+w=29,+g
8,h,100,-w
8,h,41843,+w=32,-g
8,h,150,-w
8,h,1797,-r
8,h,299109,+r,+w=28
8,h,115,-r,-w
8,h,63886,+r,+w=31,+Etp=6
8,h,70,+S,-Etp=6
8,h,112,+Etp=6
8,h,10063,-Etp=6
8,h,0,+Etp=2
8,h,113,-S,-Etp=2
8,h,2979,-r,-w
8,h,406661,+r,+w=37,+g
8,h,567,-w
8,h,27,+w=30
8,h,54827,-g
8,h,5229,-r,-w
8,h,356353,+r,+w=40
8,h,124,-r,-w
8,h,245878,+r,+w=29,+g
8,h,113,-w
8,h,51247,-r
8,h,580,+r,+w=32,-g
8,h,147,-w
8,h,3018,-r
8,h,61890,+r,+w=34,+Etp=6
8,h,171,+S,-Etp=6
8,h,226,+Etp=6
8,h,10302,-Etp=6
8,h,1,-S,+Etp=2
8,h,98,-Etp=2
8,h,2989,-r,-w
8,h,521215,+r,+w=29,+g
8,h,120,-w
8,h,14897,+w=41,-g
8,h,132,-w
8,h,2211,-r
8,h,648641,+r,+w=36,+g,+Etp=6
8,h,153,+S,-Etp=6
8,h,95,+Etp=6
8,h,3551,Bv=4256
8,h,6461,-Etp=6
8,h,0,+Etp=2
8,h,110,-S,-Etp=2
8,h,2983,-w
8,h,40591,+w=32,-g
8,h,206,-w
8,h,1858,-r
8,h,141994,+r,+w=28
8,h,118,-w
8,h,1176,-r
8,h,1000804,+r,+w=34,+Etp=6
8,h,171,+g,+S,-Etp=6
8,h,134,+Etp=6
8,h,10373,-Etp=6
8,h,0,-S,+Etp=2
8,h,96,-Etp=2
8,h,2989,-w
8,h,40079,+w=32,-g
8,h,171,-w
8,h,1860,-r
8,h,220027,+r,+w=37
8,h,597,-w
8,h,364,+w=30
8,h,9658,Bv=4278
8,h,50401,-w
8,h,1467,-r
8,h,863512,+r,+w=36,+Etp=6
8,h,126,+g,+S,-Etp=6
8,h,98,+Etp=6
8,h,7918,Bl=97,Bv=4245
8,h,2113,-Etp=6
8,h,0,+Etp=2
8,h,113,-S,-Etp=2
8,h,2976,-w
8,h,38599,+w=32,-g
8,h,164,-w
8,h,1829,-r
8,h,628063,+r,+w=29,+g
8,h,158,-w
8,h,29788,+w=32,-g
8,h,149,-w
8,h,24,Bv=4269
8,h,2048,-r
8,h,485897,+r,+w=34,+Etp=6
8,h,176,+S,-Etp=6
8,h,85,+Etp=6
8,h,10480,-Etp=6
8,h,0,-S,+Etp=2
8,h,378,-Etp=2
8,h,2972,-r,-w
8,h,109846,+r,+w=29,+g
8,h,115,-w
8,h,47827,+w=32,-g
8,h,170,-w
8,h,1993,-r
8,h,614896,+r,+w=29,+g
8,h,120,-w
8,h,42823,+w=32,-g
8,h,146,-w
8,h,1506,-r
8,h,367402,+r,+w=33,+Etp=6
8,h,133,+S,-Etp=6
8,h,128,+Etp=6
8,h,10374,-Etp=6
8,h,0,+Etp=2
8,h,94,-S,-Etp=2
8,h,2991,-r,-w
8,h,116283,+r,+w=37
8,h,565,-w
8,h,364,+w=30
8,h,60063,-r,-w
8,h,56009,+r,+w=29,+g
8,h,500,-w
8,h,32693,-r
8,h,589,Bv=4245,+r
8,h,10160,+w=32,-g
8,h,146,-w
8,h,2357,-r
8,h,538554,+r,+w=34
8,h,370,-r,-w
8,h,67670,+r,+w=36,+g
8,h,99,-w
8,h,50802,+w=32,-g
8,h,128,-w
8,h,2106,-r
8,h,242839,+r,+w=42
8,h,123,-r,-w
8,h,3961,+r,+w=31,+Etp=6
8,h,73,+S,-Etp=6
8,h,130,+Etp=6
8,h,9988,-Etp=6
8,h,0,+Etp=2
8,h,96,-S,-Etp=2
8,h,2983,-r,-w
8,h,460629,+r,+w=29,+g
8,h,107,-w
8,h,56839,+w=33,-g,+Epr=43
8,h,519,+Epr=44
8,h,18,-Epr=11
8,h,96,+Epr=45
8,h,1,-w,-Epr=17
8,h,1197,+w=46
8,h,5155,-r,-w
8,h,62071,+r,+w=47
8,h,113,-r,-w
8,h,600890,+r,+w=48,+g,+Etp=6
8,h,100,+S,-Etp=6
8,h,136,+Etp=6
8,h,9965,-Etp=6
8,h,0,+Etp=2
8,h,132,-S,-Etp=2
8,h,2975,-w
8,h,36632,+w=32,-g
8,h,263,-w
8,h,1741,-r
8,h,176054,+r,+w=28
8,h,120,-r,-w
8,h,70977,+r,+w=34
8,h,321,-r,-w
8,h,434581,+r,+w=29,+g
8,h,104,-w
8,h,35112,-r
8,h,726,+r,+w=32,-g
8,h,157,-w
8,h,2587,-r
8,h,413314,+r,+w=37
8,h,561,-w
8,h,363,+w=30
8,h,6121,Bl=96
8,h,7097,+Etp=6
8,h,58,+S,-Etp=6
8,h,123,+Etp=6
8,h,10405,-Etp=6
8,h,0,-S,+Etp=2
8,h,334,-Etp=2
8,h,35899,-r,-w
8,h,114036,+r,+w=28
8,h,106,-r,-w
8,h,128896,+r,+w=29,+g
8,h,106,-w
8,h,14876,-r
8,h,29,+r,+w=33,-g
8,h,38,-w
8,h,2668,-r
8,h,672281,+r,+w=40,+g
8,h,154,-w
8,h,29791,+w=32,-g,-Epr=26
8,h,152,-w
8,h,1532,-r
8,h,188547,+r,+w=34,+Etp=6
8,h,195,+S,-Etp=6
8,h,108,+Etp=6
8,h,10031,-Etp=6
8,h,1,+Etp=2
8,h,142,-S,-Etp=2
8,h,2978,-r,-w
8,h,637370,+r,+w=29,+g
8,h,112,-w
8,h,58833,+w=32,-g
8,h,236,-w
8,h,2388,-r
8,h,488430,+r,+w=33,+Etp=6
8,h,106,+S,-Etp=6
8,h,121,+Etp=6
8,h,10001,-Etp=6
8,h,0,+Etp=2
8,h,88,-S,-Etp=2
8,h,2972,-r,-w
8,h,218712,+r,+w=29,+g
8,h,123,-w
8,h,56823,+w=32,-g
8,h,183,-w
8,h,2079,-r
8,h,666791,+r,+w=29,+g
8,h,110,-w
8,h,50405,-r
8,h,430,+r,+w=32,-g
8,h,149,-w
8,h,2096,-r
8,h,188813,+r,+w=34,+Etp=6
8,h,200,+S,-Etp=6
8,h,109,+Etp=6
8,h,10017,-Etp=6
8,h,0,+Etp=2
8,h,88,-S,-Etp=2
8,h,50169,-w
8,h,1476,-r
8,h,1131961,+r,+w=36,+g
8,h,511,-w
8,h,5644,+w=31,+Etp=6
8,h,116,+S,-Etp=6
8,h,129,+Etp=6
8,h,8690,-g
8,h,1360,-Etp=6
8,h,0,+Etp=2
8,h,117,-S,-Etp=2
8,h,2939,-w
8,h,1143,-r
8,h,1186331,+r,+w=34,+g,+Etp=6
8,h,244,+S,-Etp=6
8,h,98,+Etp=6
8,h,3151,Wss=2
8,h,6058,Wss=1,-Etp=6
8,h,768,+Etp=2
8,h,116,-S,-Etp=2
8,h,2984,-w
8,h,34526,+w=32,-g
8,h,503,-w
8,h,1890,-r
8,h,189659,+r,+w=28
8,h,113,-r,-w
8,h,407891,+r,+w=29,+g
8,h,116,-w
8,h,59829,+w=32,-g
8,h,148,-w
8,h,2430,-r
8,h,345478,+r,+w=33
8,h,524,-r,-w
8,h,143480,+r,+w=30,+Etp=6
8,h,305,+S,-Etp=6
8,h,117,Wss=2,+Etp=6
8,h,3180,Wss=1
8,h,7223,-Etp=6
8,h,0,-S,+Etp=2
8,h,113,-Etp=2
8,h,19314,Bl=95
8,h,29798,-w
8,h,152,Bv=4216,-r
8,h,111790,+r,+w=29,+g
8,h,131,-w
8,h,29830,Bv=4237
8,h,25984,+w=32,-g
8,h,152,-w
8,h,1962,-r
8,h,598944,+r,+w=33,+g
8,h,367,-w
8,h,58575,+w=32,-g
8,h,149,-w
8,h,1804,-r
8,h,311102,+r,+w=31,+Etp=6
8,h,76,+S,-Etp=6
8,h,122,+Etp=6
8,h,10030,-Etp=6
8,h,0,+Etp=2
8,h,89,-S,-Etp=2
8,h,2985,-r,-w
8,h,180702,+r,+w=28
8,h,110,-r,-w
8,h,333888,+r,+w=29,+g
8,h,118,-w
8,h,14894,+w=36,-g
8,h,64,-w
8,h,2835,-r
8,h,643087,+r,+w=29,+g
8,h,102,-w
8,h,10948,+w=31,+Etp=6
8,h,112,+S,-Etp=6
8,h,106,+Etp=6
8,h,3161,-g,Wss=2
8,h,3040,Wss=1
8,h,3857,-Etp=6
8,h,0,+Etp=2
8,h,99,-S,-Etp=2
8,h,2984,-r,-w
8,h,34617,+r,+w=28
8,h,119,-r,-w
8,h,194858,+r,+w=28
8,h,164,-r,-w
8,h,93835,+r,+w=34
8,h,302,-r,-w
8,h,321697,+r,+w=29,+g
8,h,102,-w
8,h,47842,+w=32,-g
8,h,173,-w
8,h,2131,-r
8,h,202751,+r,+w=37
8,h,584,-w
8,h,363,+w=30
8,h,60066,-r,-w
8,h,226990,+r,+w=28
8,h,115,-w
8,h,10,+w=31,+Etp=6
8,h,124,+S,-Etp=6
8,h,110,+Etp=6
8,h,9976,-Etp=6
8,h,0,+Etp=2
8,h,132,-S,-Etp=2
8,h,2975,-r,-w
8,h,23579,+r,+w=36
8,h,7,-w
8,h,16,+w=38
8,h,4,-w
8,h,0,+w=39
8,h,3,-w
8,h,1447,-r
8,h,1154502,+r,+w=36,+g
8,h,387,-w
8,h,6832,+w=31,+Etp=6
8,h,119,+S,-Etp=6
8,h,130,+Etp=6
8,h,3141,Wss=2
8,h,4526,-g
8,h,1530,Wss=1,-Etp=6
8,h,777,+Etp=2
8,h,132,-S,-Etp=2
8,h,2974,-r,-w
8,h,266459,+r,+w=28
8,h,135,-r,-w
8,h,319858,+r,+w=28
8,h,112,-r,-w
8,h,355887,+r,+w=32,+g
8,h,112,-w
8,h,11739,Bl=94
8,h,39092,+w=32,-g
8,h,153,-w
8,h,3900,-r
8,h,190002,+r,+w=33,+Etp=6
8,h,132,+S,-Etp=6
8,h,119,+Etp=6
8,h,10393,-Etp=6
8,h,0,-S,+Etp=2
8,h,106,-Etp=2
8,h,2980,-r,-w
8,h,223274,+r,+w=28
8,h,115,-r,-w
8,h,250884,+r,+w=29,+g
8,h,121,-w
8,h,37169,-r
8,h,653,+r,+w=32,-g
8,h,560,-w
8,h,1759,-r
8,h,239737,+r,+w=34
8,h,313,-w
8,h,10,+w=30
8,h,60058,-r,-w
8,h,71671,+r,+w=36
8,h,159,-r,-w
8,h,299789,+r,+w=29,+g,+Etp=6
8,h,202,+S,-Etp=6
8,h,132,+Etp=6
8,h,9988,-Etp=6
8,h,0,+Etp=2
8,h,114,-S,-Etp=2
8,h,2960,-w
8,h,8068,Bt=250,Bv=4209
8,h,24481,+w=32,-g
8,h,188,-w
8,h,1544,-r
8,h,118325,+r,+w=28
8,h,117,-r,-w
8,h,121879,+r,+w=28
8,h,98,-r,-w
8,h,393905,+r,+w=29,+g
8,h,117,-w
8,h,23826,+w=32,-g
8,h,147,-w
8,h,1527,-r
8,h,119383,+r,+w=36
8,h,120,-r,-w
8,h,180932,+r,+w=49,+Epr=17
8,h,2133,+Epr=50
8,h,273,+Epr=51
8,h,13,-Epr=27
8,h,2479,-r,-w
8,h,164072,+r,+Epr=11
8,h,114,-r
8,h,23863,+r,+w=52,+Etp=6
8,h,67,+S,-Etp=6
8,h,120,+Etp=6
8,h,1540,Bv=4178
8,h,8454,-Etp=6
8,h,0,+Etp=2
8,h,89,-S,-Etp=2
8,h,2964,-r,-w
8,h,213769,+r,+w=29,+g
8,h,119,-w
8,h,30661,Bl=92,Bv=4222
8,h,27159,+w=32,-g
8,h,282,-w
8,h,2048,-r
8,h,238731,+r,+w=53
8,h,436,-w
8,h,0,+w=39
8,h,3,-w
8,h,687,+w=33
8,h,13,-r,-w
8,h,459865,+r,+w=29,+g
8,h,143,-w
8,h,17793,+w=32,-g
8,h,123,-w
8,h,2117,-r
8,h,192859,+r,+w=31,+Etp=6
8,h,116,+S,-Etp=6
8,h,82,+Etp=6
8,h,6281,Wss=2
8,h,4155,-Etp=6
8,h,0,-S,+Etp=2
8,h,282,-Etp=2
8,h,2977,-r,-w
8,h,273064,+r,+w=36
8,h,119,-r,-w
8,h,336883,+r,+w=37,+g
8,h,556,-w
8,h,15,+w=30
8,h,20393,-g
8,h,39668,-r,-w
8,h,516368,+r,+w=33,+Etp=6
8,h,191,+S,-Etp=6
8,h,131,Wss=1,+Etp=6
8,h,10024,-Etp=6
8,h,0,+Etp=2
8,h,129,-S,-Etp=2
8,h,2939,-r,-w
8,h,202583,+r,+w=29,+g
8,h,103,-w
8,h,14908,+w=29,-g
8,h,135,-w
8,h,4866,-r
8,h,954991,+r,+w=32,+g
8,h,146,-w
8,h,9018,+w=31,+Etp=6
8,h,145,+S,-Etp=6
8,h,153,+Etp=6
8,h,5585,-g
8,h,4432,-Etp=6
8,h,0,+Etp=2
8,h,105,-S,-Etp=2
8,h,2977,-w
8,h,1778,-r
8,h,1185659,+r,+w=54,+g,+Etp=6
8,h,211,+S,-Etp=6
8,h,98,+Etp=6
8,h,9964,-Etp=6
8,h,0,+Etp=2
8,h,114,-S,-Etp=2
8,h,679,Bl=91,Bv=4182
8,h,2308,-w
8,h,16602,Bv=4212
8,h,12968,+w=32,-g
8,h,158,-w
8,h,4258,-r
8,h,236639,+r,+w=28
8,h,120,-r,-w
8,h,194882,+r,+w=37
8,h,351,-w
8,h,310,+w=30
8,h,60059,-r,-w
8,h,224283,+r,+w=29,+g
8,h,120,-w
8,h,58822,+w=32,-g
8,h,150,-w
8,h,1549,-r
8,h,304354,+r,+w=28
8,h,118,-r,-w
8,h,71884,+r,+w=33,+Etp=6
8,h,94,+S,-Etp=6
8,h,142,+Etp=6
8,h,10392,-Etp=6
8,h,0,-S,+Etp=2
8,h,232,-Etp=2
8,h,2864,-r,-w
8,h,809274,+r,+w=34,+g
8,h,316,-w
8,h,58629,+w=32,-g,-Epr=12
8,h,529,-w
8,h,1819,-r
8,h,15742,+r,+w=36
8,h,10,-w
8,h,17,+w=38
8,h,18,-w
8,h,1,+w=39
8,h,6,-r,-w
8,h,106918,+r,+w=48
8,h,108,-w
8,h,1694,-r
8,h,192194,+r,+w=31,+Etp=6
8,h,76,+S,-Etp=6
8,h,128,+Etp=6
8,h,3279,Bl=90
8,h,6685,-Etp=6
8,h,0,+Etp=2
8,h,103,-S,-Etp=2
8,h,2979,-w
8,h,1037,-r
8,h,507715,+r,+w=55,+g
8,h,117,-w
8,h,58825,+w=32,-g
8,h,495,-w
8,h,2239,-r
8,h,15401,+r,+w=36
8,h,17,-w
8,h,13,+w=38
8,h,52,-w
8,h,5,+w=39
8,h,2,-r,-w
8,h,600833,+r,+w=40,+g,+Etp=6
8,h,108,+S,-Etp=6
8,h,112,+Etp=6
8,h,9994,-Etp=6
8,h,0,+Etp=2
8,h,114,-Epr=45
8,h,6,-Epr=43
8,h,64,-S,-Etp=2
8,h,2953,-w
8,h,27594,+w=32,-g
8,h,162,-w
8,h,923,+w=33
8,h,14,-r,-w
8,h,173958,+r,+w=28
8,h,115,-r,-w
8,h,460883,+r,+w=34,+g
8,h,510,-w
8,h,20,+w=30
8,h,23427,-g
8,h,36626,-r,-w
8,h,25418,+r,+w=28
8,h,113,-r,-w
8,h,436887,+r,+w=56,+Etp=6
8,h,226,+S,-Etp=6
8,h,84,+Etp=6
8,h,948,Bv=4166
8,h,9133,-Etp=6
8,h,0,+Etp=2
8,h,154,-S,-Etp=2
8,h,2970,-r,-w
8,h,150482,+r,+w=54,+g
8,h,207,-w
8,h,30322,Bv=4202
8,h,26418,+w=32,-g
8,h,170,-w
8,h,2035,-r
8,h,153966,+r,+w=33
8,h,157,-r,-w
8,h,369727,+r,+w=57,+Epr=45
8,h,174,-r,-w
8,h,4987,+r,+w=58
8,h,81,-r,-w
8,h,266781,+r,+w=46
8,h,5149,-r,-w
8,h,73826,+r,+w=29,+g
8,h,98,-w
8,h,22847,+w=32,-g
8,h,117,-w
8,h,1519,-r
8,h,65531,+r,+w=42
8,h,151,-r,-w
8,h,11938,+r,+w=31,+Etp=6
8,h,121,+S,-Etp=6
8,h,115,+Etp=6
8,h,10442,-Etp=6
